case#town#prot#claimants#defendant#judge#subject#district#stage#scraperID
RE Nº 9330157-80.2008.6.09.0034 - Recurso Eleitoral UF: GOTRE#AMERICANO DO BRASIL-GON.° Origem: 13386/2008#2899352008 - 05/07/2008 19:31#MILTON CAMPOS##JUÍZA ELIZABETH MARIA DA SILVA#"RECURSO ELEITORAL INTERPOSTO POR MILTON CAMPOS EM FACE DA SENTENCA EM FLS. 36/40 EXARADA PELO JUIZO DA 34 ZONA ELEITORAL, SEDIADA EM ANICUNS, NO PROCESSO DE REQUERIMENTO DE REGISTRO DE CANDIDATURA 13386 OFERTADO PELA COLIGACAO ""UNIDOS PARA O BEM DE AMERICANO"" - PMDB/PT/PR PARA O RECORRENTE AO CARGO DE VEREADOR DE AMERICANO DO BRASIL, NA QUAL SEU PEDIDO DE REGISTRO DE CANDIDATURA FOI INDEFERIDO, COM FULCRO NO ART. 1º, I, ""G"", DA LC Nº 64/90, POIS O TRIBUNAL DE CONTAS DOS MUNICIPIOS DO ESTADO DE GOIAS JULGOU IRREGULARES AS CONTAS REFERENTES AO EXERCICIO 2006 DO FMS - AMERICANO DO BRASIL, A EPOCA, SOB ADMINISTRACAO DO RECORRENTE. REQUER A REFORMA DA DECISAO, A FIM DE QUE SEJA DEFERIDO O REGISTRO DE CANDIDATURA DO RECORRENTE. (RRCAND)"#034ZGO-034ª Zona Eleitoral#30/11/2010 03:58-Arquivado na seção#3348
Nº 0000095-20.2016.6.10.0022 - REGISTRO DE CANDIDATURA UF: MA22ª ZONA ELEITORAL#BALSAS-MAN.° Origem:#526932016 - 12/08/2016 00:00#PARTIDO SOCIALISMO E LIBERDADE#DOMINGOS LIMA MATOS, CARGO PREFEITO, Nº : 50#PEDRO HENRIQUE HOLANDA PASCOAL#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Prefeito#ZE022-22ª ZONA ELEITORAL#27/10/2016 10:57-Arquivado na seção#9709
RE Nº 0000025-96.2012.6.10.0101 - Recurso Eleitoral UF: MA101ª ZONA ELEITORAL#CENTRO DO GUILHERME-MAN.° Origem:#372202012 - 05/07/2012 00:00#MINISTERIO PUBLICO ELEITORAL#MARIA DEUSDETE LIMA#DESEMBARGADOR JOSÉ BERNARDO SILVA RODRIGUES#RECURSO ELEITORAL - REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - PREFEITO - INDEFERIMENTO DO REGISTRO#ZE101-101ª ZONA ELEITORAL#14/06/2013 10:11-Arquivado na seção#6413
Nº 0000068-19.2012.6.06.0077 - REGISTRO DE CANDIDATURA UF: CEª ZONA ELEITORAL#PACOTI-CEN.° Origem:#538892012 - 05/07/2012 17:02#Coligação COLIGADOS COM O POVO (PP / DEM)#LAZARO SILVEIRA NUNES, CARGO VICE-PREFEITO, NÚMERO 11#MARIA TEREZA FARIAS FROTA#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - VICE-PREFEITO#POSTO005ZE-POSTO DE ATENDIMENTO DA 005 ZE (Antiga 077 ZONA ELEITORAL - PACOTI)#05/08/2012 13:57-Apensado ao processo judiciário RE nº 67-34.2012.6.06.0077#6043
Nº 0000303-31.2016.6.21.0011 - REGISTRO DE CANDIDATURAS UF: RS11ª ZONA ELEITORAL#PORTÃO-RSN.° Origem:#705842016 - 10/08/2016 17:25#SOLIDARIEDADE#ZAUZINA MIRACI BORGES RAMOS, CARGO VEREADOR, Nº : 77333#DÉBORA SEVIK#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#011ZRS-011 ZE - SÃO SEBASTIÃO DO CAÍ/RS#26/10/2016 18:00-Arquivado na seção Caixa 259#11295
Nº 0000164-12.2012.6.19.0032 - REGISTRO DE CANDIDATURA UF: RJ32ª ZONA ELEITORAL#RIO BONITO-RJN.° Origem:#1218312012 - 06/07/2012 11:50#Coligação Unidos Venceremos (PMDB / PR / PMN / PTC / PSDB)#HAMILTON FRANCISCO SOARES FILHO, CARGO VEREADOR, NÚMERO 15622#MARCELO CHAVES ESPINDOLA#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - VEREADOR#ZE-032-32ª Zona Eleitoral#29/07/2015 15:01-Arquivado na seção#7202
RE Nº 0000190-84.2012.6.05.0101 - Recurso Eleitoral UF: BA101ª ZONA ELEITORAL#RIO DE CONTAS-BAN.° Origem:#689092012 - 05/07/2012 20:14#"ZULEIDE MINEIRO DOS SANTOS, candidato a Vereador pela Coligação ""RIO DE CONTAS NO CORAÇÃO"""##JUIZ SAULO JOSÉ CASALI BAHIA#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - RECURSO ELEITORAL - CARGO - VEREADOR - REGISTRO INDEFERIDO - IMPROCEDÊNCIA DO DRAP - PEDIDO DE REFORMA DA SENTENÇA#ZE-101-101a. ZONA ELEITORAL/BA#20/02/2013 13:06-Arquivado na seção#5395
RCAND Nº 0000079-58.2012.6.18.0095 - Registro de Candidatura UF: PI95ª ZONA ELEITORAL#VÁRZEA BRANCA-PIN.° Origem:#207402012 - 05/07/2012 12:26#DARCILENE SOARES REIS DIAS, Candidata ao cargo de Vereador no Município de Várzea Branca - PI#MINISTÉRIO PÚBLICO ELEITORAL DA 95ª ZE/PI, por seu representante.#JUIZ JORGE DA COSTA VELOSO#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - IMPUGNAÇÃO - CARGO - VEREADOR - ELEIÇÕES - ELEIÇÃO PROPORCIONAL - CONDIÇÃO DE ELEGIBILIDADE - QUITAÇÃO ELEITORAL - AUSÊNCIA DE CERTIDÃO - ELEIÇÕES 2012 - INDEFERIMENTO DO REGISTRO - RECURSO - PEDIDO DE REFORMA DA DECISÃO.#ZONA95-NONAGÉSIMA QUINTA ZONA ELEITORAL - SÃO RAIMUNDO NONATO#27/02/2013 12:49-Arquivado na seção#6940
RE Nº 0000089-22.2012.6.21.0127 - Recurso Eleitoral UF: RS127ª ZONA ELEITORAL#GIRUÁ-RSN.° Origem:#658432012 - 05/07/2012 18:30#ADELSIO DE OLIVEIRA PEREIRA#MINISTÉRIO PÚBLICO ELEITORAL#DESA. FEDERAL DESA. FEDERAL MARIA LÚCIA LUZ LEIRIA#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - RECURSO ELEITORAL - IMPUGNAÇÃO AO REGISTRO DE CANDIDATURA - CARGO - VEREADOR - LEI DA FICHA LIMPA - MORALIDADE / PROBIDADE ADMINISTRATIVA - INDEFERIDO#127ZRS-127 ZE - GIRUÁ/RS#18/08/2015 15:53-Arquivado na seção Caixa n. 32#7652
Nº 0000108-73.2016.6.17.0038 - REGISTRO DE CANDIDATURA UF: PE38ª ZONA ELEITORAL#ÁGUA PRETA-PEN.° Origem:#657802016 - 15/08/2016 17:22#COLIGAÇÃO TODOS POR ÁGUA PRETA (PSB / PSD / PEN / PTN / PMDB)#ANTONIO MARCOS DE MELO FRAGOSO LIMA, CARGO VICE-PREFEITO, Nº: 40#RODRIGO RAMOS MELGAÇO#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vice-Prefeito#TSE-Tribunal Superior Eleitoral#05/09/2016 10:54-Publicação em 05/09/2016 Publicado no Mural . Sentença de 05/09/2016.#10484
RE Nº 0000229-55.2012.6.14.0061 - Recurso Eleitoral UF: PA61ª ZONA ELEITORAL#ÁGUA AZUL DO NORTE-PAN.° Origem:#538002012 - 05/07/2012 19:41#COLIGAÇÃO MAJORITÁRIA UNIDOS PARA VENCER E JOSÉ LOURENÇO DE OLIVEIRA AMARAL#CÍCERO BARROS DA SILVA, CANDIDATO/VEREADOR#JUÍZA EVA DO AMARAL COELHO#ELEIÇÕES MUNICIPAIS 2012 - RECURSO ELEITORAL - REGISTRO DE CANDIDATURA - RRC - CANDIDATO - IMPUGNAÇÃO - PROCEDENTE - CARGO - PREFEITO - INELEGIBILIDADE - DEMISSÃO DO SERVIÇO PÚBLICO - INDEFERIMENTO - 61ª ZE - ÁGUA AZUL DO NORTE - XINGUARA#61-61ª ZONA ELEITORAL#05/12/2013 18:38-Arquivado na seção#6690
Nº 0000492-38.2012.6.26.0228 - REGISTRO DE CANDIDATURA UF: SP228ª ZONA ELEITORAL#CAJATI-SPN.° Origem:#2161882012 - 05/07/2012 19:29#Coligação FRENTE POPULAR UNIÃO CAJATI PARA TODOS (PT / PTB / PMDB / DEM / PTC / PV / PT do B) SERGIO HIROSHI SIOIA, CANDIDATO A VEREADOR PELO PSDB#MARINO DE LIMA, CARGO PREFEITO, NÚMERO 15#GUILHERME SILVEIRA TEIXEIRA#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - PREFEITO#ZE-228-228ª ZONA ELEITORAL - JACUPIRANGA#18/12/2012 14:42-Arquivado na seção#7982
Nº 0000184-08.2016.6.24.0037 - REGISTRO DE CANDIDATURA UF: SC37ª ZONA ELEITORAL#PIRATUBA-SCN.° Origem:#684402016 - 11/08/2016 16:52#COLIGAÇÃO PIRATUBA, A FORÇA DO POVO (PDT / PSB / PT / PSDB / PSD)#RAQUEL MARMENTINI, CARGO VEREADOR, Nº: 55559#FERNANDO RODRIGO BUSARELLO#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#ZE037-37ª ZONA ELEITORAL - CAPINZAL#05/07/2018 16:24-Atualização de dados do arquivo local Caixa nº 23 - Recurso Eleitoral.#11446
Nº 0000278-43.2016.6.09.0046 - REGISTRO DE CANDIDATURA UF: GO46ª ZONA ELEITORAL#INACIOLÂNDIA-GON.° Origem: 278-43#888592016 - 15/08/2016 00:00#COLIGAÇÃO INACIOLANDIA MELHOR PARA TODOS (PR / PTN / DEM / PRB)#TAILLA FERNANDA PEREIRA CUSTODIO, CARGO VEREADOR, Nº: 10456#FABIANA FEDERICO SOARES#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#046ZGO-046ª Zona Eleitoral#25/10/2016 14:08-Arquivado na seção#9565
Nº 0000114-83.2016.6.20.0010 - REGISTRO DE CANDIDATURA UF: RN10ª ZONA ELEITORAL#JANDAÍRA-RNN.° Origem:#359182016 - 09/08/2016 13:13#COLIGAÇÃO VITORIA DO POVO (PSB / SD / PSD / DEM / PV / PT)#PEDRO DE ARAUJO MONTEIRO, CARGO VEREADOR, Nº: 55333#MARIA NIVALDA NECO TORQUATO LOPES#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#10ª ZE-10ª ZONA ELEITORAL - JOÃO CÂMARA#13/12/2016 10:27-Arquivado na seção#11016
Nº 0000430-42.2016.6.06.0057 - REGISTRO DE CANDIDATURA UF: CE57ª ZONA ELEITORAL#PACATUBA-CEN.° Origem:#522612016 - 10/08/2016 09:53#COLIGAÇÃO DEMOCRACIA CRISTÃ (DEM / PSC)#ANTONIA MEYRE BATISTA DA SILVA, CARGO VEREADOR, Nº: 20456#AGENOR STUDART NETO#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Cargo - Vereador#057 ZE-057 ZONA ELEITORAL - PACATUBA#17/09/2016 17:43-Arquivado na seção#9135
Nº 0000193-27.2012.6.24.0031 - REGISTRO DE CANDIDATURA UF: SC31ª ZONA ELEITORAL#CANELINHA-SCN.° Origem:#742932012 - 06/07/2012 13:28#Coligação O POVO DE NOVO (PDT / PMDB)#GERALDINA MAFRA, CARGO VICE-PREFEITO, NÚMERO 15#RAFAEL BRÜNING#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - VICE-PREFEITO#ZE031-31ª ZONA ELEITORAL - TIJUCAS#18/01/2013 12:37-Certidão:#7828
RE Nº 0000010-50.2012.6.05.0107 - Recurso Eleitoral UF: BA107ª ZONA ELEITORAL#ELÍSIO MEDRADO-BAN.° Origem:#550452012 - 03/07/2012 14:53#COLIGAÇÃO ALIANÇA DA VITÓRIA, DINALVA DE SOUZA ARGOLO E EVERALDO OLIVEIRA CALDAS, Candidatos a Prefeito e Vice-Prefeito#COLIGAÇÃO UNIDOS POR UM NOVO CAMINHO#JUIZ SAULO JOSÉ CASALI BAHIA#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - IMPUGNAÇÃO AO REGISTRO DE CANDIDATURA - RECURSO ELEITORAL - CARGO - PREFEITO - REJEIÇÃO DAS CONTAS - JULGADA PROCEDENTE IMPUGNAÇÃO - INDEFERIMENTO - PEDIDO DE REFORMA DA SENTENÇA#ZE-107-107a. ZONA ELEITORAL/BA#14/08/2013 11:11-Arquivado na seção#5815
Nº 0000290-79.2012.6.16.0021 - REGISTRO DE CANDIDATURA UF: PR21ª ZONA ELEITORAL#SALTO DO ITARARÉ-PRN.° Origem:#2133592012 - 07/09/2012 15:04##PAULO SERGIO FRAGOSO DA SILVA#JOÃO LUIZ DE TOLEDO PASTORELLI#REGISTRO DE CANDIDATURA - SUBSTITUIÇÃO DE CANDIDATO - POR INDEFERIMENTO DE REGISTRO - CARGO - PREFEITO#021ZE-021 ZONA ELEITORAL#15/02/2013 13:22-Arquivado na seção#7081
Nº 0000247-84.2016.6.02.0024 - REGISTRO DE CANDIDATURA UF: AL24ª ZONA ELEITORAL#CAMPESTRE-ALN.° Origem:#236332016 - 15/08/2016 12:29#COLIGAÇÃO GRANDE E DEUS FORTE E O POVO (PSD / PRTB / PT DO B)#ROSILENE MARIA DA SILVA, CARGO VEREADOR, Nº: 55224#GILVAN DE SANTANA OLIVEIRA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#PA1ZE16-Posto de Atendimento 16ª Zona Eleitoral - Colônia Leopoldina#23/10/2017 12:44-Migração em virtude do rezoneamento 2017#8374
Nº 0000114-16.2016.6.15.0045 - REGISTRO DE CANDIDATURA UF: PB45ª ZONA ELEITORAL#Cuitegi-PBN.° Origem:#509692016 - 15/08/2016 00:00#COLIGAÇÃO POR UMA NOVA CUITEGI (PTB / PPS / DEM / PSDB)#MARIA LUANA JUSTINO, CARGO VEREADOR, Nº: 14666#IANO MIRANDA DOS ANJOS#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#11ª_Zona-11ª Zona Eleitoral - Areia/PB#20/07/2018 11:38-Arquivado na seção#10257
RE Nº 0000544-41.2012.6.05.0059 - Recurso Eleitoral UF: BA59ª ZONA ELEITORAL#CAETANOS-BAN.° Origem:#975862012 - 07/07/2012 12:27#"JADIEL DE JESUS SANTOS, candidato a Vereador pela Coligação ""PROGRESSO, RESPONSABILIDADE E DEMOCRACIA"""##JUIZ CÁSSIO JOSÉ BARBOSA MIRANDA#RECURSO ELEITORAL - REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - VEREADOR - AUSÊNCIA DA CERTIDÃO DA JUSTIÇA FEDERAL DE 2º GRAU - INDEFERIMENTO DO REGISTRO - PEDIDO DE REFORMA DA SENTENÇA#ZE-059-59a .ZONA ELEITORAL/BA#04/12/2012 13:06-Arquivado na seção#5546
Nº 0000115-53.2016.6.05.0150 - REGISTRO DE CANDIDATURA UF: BA150ª ZONA ELEITORAL#BARROCAS-BAN.° Origem:#772772016 - 09/08/2016 13:28#PARTIDO REPUBLICANO BRASILEIRO#NARCISO QUEIROZ DE LIMA, CARGO PREFEITO, Nº : 10#VALNEI MOTA ALVES DE SOUZA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Prefeito#ZE-150-150a. ZONA ELEITORAL/BA#29/09/2016 20:03-Apensado ao processo judiciário RE nº 114-68.2016.6.05.0150#8724
Nº 0000391-17.2016.6.16.0041 - REGISTRO DE CANDIDATURA UF: PR41ª ZONA ELEITORAL#LONDRINA-PRN.° Origem:#1242762016 - 15/08/2016 18:43#REDE SUSTENTABILIDADE#WESLEI SEBASTIÃO, CARGO VEREADOR, Nº : 18123#MATHEUS ORLANDI MENDES#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#041ZE-041 ZONA ELEITORAL#01/09/2016 23:25-Apensado ao processo zona Rcand nº 389-47.2016.6.16.0041#10607
Nº 0000553-51.2016.6.26.0132 - REGISTRO DE CANDIDATURA UF: SP132ª ZONA ELEITORAL#SÃO SEBASTIÃO-SPN.° Origem:#3797442016 - 07/09/2016 13:42#COLIGAÇÃO PRB / PDT / PPS / DEM / PRTB / PMB / PRP (PRB / PDT / DEM / PPS / PMB / PRP / PRTB)#SUELI RODRIGUES DE MORAIS, CARGO VEREADOR, Nº: 10007#PAULO GUILHERME DE FARIA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - Substituição de Candidato - Cargo - Vereador#PRE-PROCURADORIA REGIONAL ELEITORAL#11/12/2018 16:47-Apensado ao processo judiciário RC nº 967-49.2016.6.26.0132#11915
Nº 0000074-42.2016.6.12.0037 - REGISTRO DE CANDIDATURA UF: MS37ª ZONA ELEITORAL#ROCHEDO-MSN.° Origem:#142152016 - 15/08/2016 12:23#COLIGAÇÃO ROCHEDO CADA VEZ MELHOR (PMDB / DEM / PR / PTC / PTB)#JAIME ALVES SANDIM, CPF 051.383.881-34 - CARGO VEREADOR, Nº: 25125#ARIOVALDO NANTES CORRÊA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#40ª ZE-40ª Zona Eleitoral#17/05/2018 16:40-Arquivado na seção#9836
RE Nº 0000389-29.2012.6.01.0001 - Recurso Eleitoral UF: AC1ª ZONA ELEITORAL#RIO BRANCO-ACN.° Origem:#87752012 - 05/07/2012 20:17#IVONALDO FERREIRA REBOUÇAS#MINISTÉRIO PÚBLICO ELEITORAL#DESEMBARGADOR ROBERTO BARROS DOS SANTOS#RECURSO ELEITORAL - REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - VEREADOR - IRREGULARIDADE - DRAP - INDEFERIMENTO - PEDIDO DE REFORMA DE SENTENÇA#1ZE-CARTÓRIO ELEITORAL DA 1ª ZONA#30/07/2013 15:25-Arquivado na seção#5116
RE Nº 0000122-37.2012.6.05.0101 - Recurso Eleitoral UF: BA101ª ZONA ELEITORAL#RIO DE CONTAS-BAN.° Origem:#685102012 - 05/07/2012 19:43#ANTONIO SEVERINO DE SOUZA, CANDIDATO A VEREADOR#MINISTÉRIO PÚBLICO ELEITORAL#JUIZ CARLOS ALBERTO DULTRA CINTRA#RECURSO ELEITORAL - REGISTRO DE CANDIDATURA - RRC - CANDIDATO - IMPUGNAÇÃO AO REGISTRO DE CANDIDATURA - PROPORCIONAL - PERCENTUAL MÍNIMO DE CANDIDATOS DO SEXO FEMININO - AÇÃO JULGADA PROCEDENTE - COLIGAÇÃO PARTIDÁRIA - PEDIDO DE REFORMA DA SENTENÇA#ZE-101-101a. ZONA ELEITORAL/BA#20/02/2013 13:52-Arquivado na seção#5403
RE Nº 0000223-72.2016.6.17.0013 - RECURSO ELEITORAL UF: PE13ª ZONA ELEITORAL#SÃO LOURENÇO DA MATA-PEN.° Origem:#587372016 - 15/08/2016 00:00#SALATIEL RODRIGUES DA SILVA JÚNIOR##DESEMBARGADOR ELEITORAL JOSÉ RAIMUNDO DOS SANTOS COSTA#RECURSO ELEITORAL - DIREITO ELEITORAL - Eleições - Cargos - Cargo - Vereador - Registro de Candidatura - Registro de Candidatura - RRC - Candidato - Ausência de certidões obrigatórias - Indeferimento de Registro#ZE013-13ª Zona Eleitoral#04/04/2017 10:53-Recebido#10312
Nº 0000161-43.2012.6.26.0297 - REGISTRO DE CANDIDATURA UF: SP297ª ZONA ELEITORAL#SABINO-SPN.° Origem:#2051552012 - 05/07/2012 18:52#Coligação SABINO UMA NOVA ESPERANÇA (PT / PSB)#ANTONIO CEZAR MIUCCI SIVIERO, CARGO VEREADOR, NÚMERO 40100#ANTONIO APPARECIDO BARBI#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - VEREADOR#ZE-297-297ª ZONA ELEITORAL - LINS#29/03/2017 15:34-Arquivado na seção#8231
Nº 0000214-93.2012.6.22.0019 - REGISTRO DE CANDIDATURA UF: RO19ª ZONA ELEITORAL#SANTA LUZIA DO OESTE-RON.° Origem:#177592012 - 05/07/2012 15:27#PARTIDO DOS TRABALHADORES - 13#ALDAIR LEITE RODRIGUES, CARGO VEREADOR, NÚMERO 13111#MICHIELY APARECIDA CABRERA VALEZI BENEDETI#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - VEREADOR#19ZE-19ª Zona Eleitoral#12/03/2013 08:20-Arquivado na seção#7594
Nº 0000089-98.2016.6.16.0166 - REGISTRO DE CANDIDATURA UF: PR166ª ZONA ELEITORAL#TRÊS BARRAS DO PARANÁ-PRN.° Origem:#957112016 - 12/08/2016 14:44#COLIGAÇÃO RENOVAÇÃO, RESPEITO E TRABALHO (PMN / PDT / PR / PT / PSL / PSC / DEM)#JOÃO BATISTA DE OLIVEIRA, CARGO VEREADOR, Nº: 12612#EVELINE SOARES DOS SANTOS#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#166ZE-166 ZONA ELEITORAL#24/01/2017 15:29-Arquivado na seção#10742
Nº 0000218-89.2016.6.05.0205 - REGISTRO DE CANDIDATURA UF: BA205ª ZONA ELEITORAL#LUIS EDUARDO MAGALHÃES-BAN.° Origem:#914592016 - 15/08/2016 08:41#PARTIDO SOCIALISTA BRASILEIRO#JOSÉ SOARES DOS SANTOS, CARGO VEREADOR, Nº : 40555#RICARDO COSTA E SILVA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Cargo - Vereador#ZE-205-205a. ZONA ELEITORAL/BA#25/02/2017 12:13-Arquivado na seção#8661
Nº 0000207-66.2016.6.14.0025 - REGISTRO DE CANDIDATURA UF: PA25ª ZONA ELEITORAL#CAPANEMA-PAN.° Origem:#674832016 - 18/08/2016 08:41#TRABALHANDO PELO POVO DE CAPANEMA#FRABRICIO DA SILVA XAVIER, CARGO VEREADOR, Nº : 10123#EMERSON BENJAMIM PEREIRA DE CARVALHO#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRCI - Candidato Individual - Cargo - Vereador#25-25ª ZONA ELEITORAL#04/11/2016 08:52-Arquivado na seção#9973
Nº 0000372-89.2016.6.26.0216 - REGISTRO DE CANDIDATURA UF: SP216ª ZONA ELEITORAL#MOGI-GUACU-SPN.° Origem:#2398472016 - 15/08/2016 12:33#PARTIDO SOCIALISMO E LIBERDADE MINISTÉRIO PÚBLICO ELEITORAL#ANDRE LUIZ DE OLIVEIRA, CARGO PREFEITO, Nº : 50#ROGINER GARCIA CARNIEL#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Prefeito#ZE-216-216ª ZONA ELEITORAL - MOGI GUAÇU#07/11/2016 17:57-Arquivado na seção#11850
Nº 0000117-47.2016.6.09.0106 - REGISTRO DE CANDIDATURA UF: GO106ª ZONA ELEITORAL#APARECIDA DO RIO DOCE-GON.° Origem: 117-47#806782016 - 15/08/2016 00:00#COLIGAÇÃO RESPEITO, TRANSPARÊNCIA E HUMILDADE (PSB / PSC / PR / DEM / PT DO B)#FRANCISCA ABADIA DE RESENDE, CARGO PREFEITO, Nº: 40#ANA MARIA DE OLIVEIRA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Prefeito#106ZGO-106ª Zona Eleitoral#16/11/2016 18:11-Arquivado na seção#9420
Nº 0000353-44.2016.6.26.0132 - REGISTRO DE CANDIDATURA UF: SP132ª ZONA ELEITORAL#ILHABELA-SPN.° Origem:#2005652016 - 13/08/2016 12:46#COLIGAÇÃO ILHABELA DA GENTE (PMDB / PHS) MINISTERIO PÚBLICO ELEITORAL#CARLOS ALBERTO DE OLIVEIRA PINTO, CARGO VEREADOR, Nº: 15615#PAULO GUILHERME DE FARIA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#ZE-132-132ª ZONA ELEITORAL - SÃO SEBASTIÃO#13/01/2017 16:15-Arquivado na seção#11503
RE Nº 0000110-38.2012.6.06.0087 - Recurso Eleitoral UF: CEª ZONA ELEITORAL#MUCAMBO-CEN.° Origem:#534012012 - 05/07/2012 16:44#MARY ANNE PRADO AGUIAR, candidata a vereadora##JUIZ JOÃO LUÍS NOGUEIRA MATIAS#REGISTRO DE CANDIDATURA - RRC - CANDIDATO - IMPUGNAÇÃO AO REGISTRO DE CANDIDATURA - CARGO - VEREADOR - INELEGIBILIDADE - REJEIÇÃO DE CONTAS PÚBLICAS - INDEFERIDO#POSTO079ZE-POSTO DE ATENDIMENTO DA 079 ZE (Antiga 087 ZONA ELEITORAL - MUCAMBO)#21/01/2014 12:55-Arquivado na seção#5950
RE Nº 0000047-75.2012.6.10.0095 - Recurso Eleitoral UF: MA95ª ZONA ELEITORAL#BOM JESUS DAS SELVAS-MAN.° Origem:#462442012 - 05/07/2012 00:00#EDVAN BARROS DE SOUSA MINISTERIO PUBLICO ELEITORAL#"LUIZ SABRY AZAR COLIGAÇÃO ""BOM JESUS NÃO PODE PARAR"""#DESEMBARGADOR JOSÉ BERNARDO SILVA RODRIGUES#RECURSO ELEITORAL - REGISTRO DE CANDIDATURA - RRC - CANDIDATO - CARGO - PREFEITO - IMPUGNAÇÃO - INDEFERIMENTO DO REGISTRO#ZE095-95ª ZONA ELEITORAL#10/05/2013 14:00-Arquivado na seção#6385
Nº 0000185-87.2016.6.06.0006 - REGISTRO DE CANDIDATURA UF: CE6ª ZONA ELEITORAL#QUIXADÁ-CEN.° Origem:#548702016 - 15/08/2016 08:32#COLIGAÇÃO PT/PEN/PPL/ PSD/PTB/PTC (PT / PEN / PPL / PSD / PTB / PTC)#JOSE KLEBER BEZERRA CARNEIRO JUNIOR, CARGO VEREADOR, Nº: 54222#ANA CLAUDIA GOMES DE MELO#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Cargo - Vereador#006 ZE-006 ZONA ELEITORAL - QUIXADÁ#14/10/2016 13:14-Arquivado na seção#9070
Nº 0000091-84.2016.6.21.0051 - REGISTRO DE CANDIDATURAS UF: RS51ª ZONA ELEITORAL#SÃO LEOPOLDO-RSN.° Origem:#711292016 - 10/08/2016 18:04#COLIGAÇÃO SÃO LÉO TERÁ FUTURO (PRB / PP) Ministério Público Eleitoral#ALESSANDRO CAMILO DA SILVA, CARGO VEREADOR, Nº: 11011#DANIEL NEVES PEREIRA#DIREITO ELEITORAL - Eleições - Candidatos - Registro de Candidatura - Cargos - Registro de Candidatura - RRC - Candidato - Cargo - Vereador#051ZRS-051 ZE - SÃO LEOPOLDO/RS#02/11/2016 17:57-Arquivado na seção caixa 207/2016#11153
