,electionYear,electionID,electoralUnitID,candidateID,caseNum,protNum
0,electionYear,electionID,electoralUnitID,candidateID,caseNum,protNum
10659,2016,2,74128,160000029891,3995520166160150,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1220922016&comboTribunal=pr
10660,2016,2,74322,160000037450,6448420166160144,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1741452016&comboTribunal=pr
10661,2016,2,74055,160000030983,5746720166160144,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1233412016&comboTribunal=pr
10662,2016,2,76074,160000006283,796220166160034,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=930362016&comboTribunal=pr
10663,2016,2,74217,160000024398,1582820166160006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1153472016&comboTribunal=pr
10664,2016,2,75523,160000005714,1281120166160194,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=922802016&comboTribunal=pr
10665,2016,2,77933,160000010348,1041220166160055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=982832016&comboTribunal=pr
10666,2016,2,74276,160000035641,1776320166160061,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1227422016&comboTribunal=pr
10667,2016,2,74543,160000010700,2066820166160076,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=987412016&comboTribunal=pr
10668,2016,2,84530,160000037533,4664720166160044,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1868442016&comboTribunal=pr
10669,2016,2,76058,160000024441,2927320166160097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1153912016&comboTribunal=pr
10670,2016,2,77216,160000024097,1322920166160071,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1149282016&comboTribunal=pr
10671,2016,2,74470,160000010853,890320166160133,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=989222016&comboTribunal=pr
10672,2016,2,76830,160000023802,2773220166160121,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1144402016&comboTribunal=pr
10673,2016,2,76058,160000024723,3117920166160097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1158002016&comboTribunal=pr
10674,2016,2,79758,160000028950,2875420166160096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1208542016&comboTribunal=pr
10675,2016,36285,75850,160000037878,263420176160006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=365192017&comboTribunal=pr
10676,2016,2,75663,160000034203,506420166160146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=947772016&comboTribunal=pr
10677,2016,2,74713,160000035204,983320166160078,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=979332016&comboTribunal=pr
10678,2016,2,74586,160000007859,1321020166160045,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=952072016&comboTribunal=pr
10679,2016,2,79219,160000028632,555220166160125,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1203962016&comboTribunal=pr
10680,2016,2,79375,160000030661,2640620166160033,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1229802016&comboTribunal=pr
10681,2016,2,79952,160000008502,1151120166160162,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=960152016&comboTribunal=pr
10682,2016,2,74055,160000037454,6473920166160144,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1741772016&comboTribunal=pr
10683,2016,2,74705,160000037607,3475820166160118,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1958962016&comboTribunal=pr
10684,2016,2,79014,160000026409,712520166160054,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1177482016&comboTribunal=pr
10685,2016,2,74624,160000003276,1076020166160121,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=884842016&comboTribunal=pr
10686,2016,2,78433,160000004180,1171820166160085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=898792016&comboTribunal=pr
10687,2016,2,75396,160000004479,1463520166160096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=902802016&comboTribunal=pr
10688,2016,2,78999,160000008634,1319420166160119,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=962252016&comboTribunal=pr
10689,2016,2,77933,160000010349,1059420166160055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=982842016&comboTribunal=pr
10690,2016,2,75043,160000011247,2807720166160188,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=994162016&comboTribunal=pr
10691,2016,2,77577,160000032263,1780920166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247842016&comboTribunal=pr
10692,2016,2,79111,160000033006,3570420166160086,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1256722016&comboTribunal=pr
10693,2016,2,74071,160000014656,5245720166160171,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1034172016&comboTribunal=pr
10694,2016,2,77674,160000009724,650220166160027,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=975882016&comboTribunal=pr
10695,2016,2,75973,160000021737,2936820166160029,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1119862016&comboTribunal=pr
10696,2016,2,74276,160000035627,1837020166160061,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1227482016&comboTribunal=pr
10697,2016,2,74357,160000024567,2835820166160050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1156072016&comboTribunal=pr
10698,2016,2,77330,160000037052,2580220166160032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1527522016&comboTribunal=pr
10699,2016,2,75850,160000024563,3116120166160006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1155882016&comboTribunal=pr
10700,2016,2,74578,160000023312,1037020166160170,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1138162016&comboTribunal=pr
10701,2016,2,79537,160000030146,1692720166160113,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1223732016&comboTribunal=pr
10702,2016,2,74020,160000025001,1903820166160166,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1160832016&comboTribunal=pr
10703,2016,2,79596,160000022017,1816920166160136,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1123252016&comboTribunal=pr
10704,2016,2,74462,160000030452,1539020166160172,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1227232016&comboTribunal=pr
10705,2016,2,77674,160000022990,988920166160027,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1134422016&comboTribunal=pr
10706,2016,2,74578,160000023140,1642820166160170,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1136262016&comboTribunal=pr
10707,2016,2,74691,160000004741,Informação ainda não disponível,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=908412016&comboTribunal=pr
10708,2016,2,74853,160000027645,638620166160106,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1191632016&comboTribunal=pr
10709,2016,2,75299,160000028484,2445020166160086,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1202352016&comboTribunal=pr
10710,2016,2,77534,160000032485,1827220166160033,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1250882016&comboTribunal=pr
10711,2016,2,78590,160000026200,391920166160022,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1175162016&comboTribunal=pr
10712,2016,2,74950,160000012383,1701220166160016,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1007292016&comboTribunal=pr
10713,2016,2,74195,160000033119,2331120166160057,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1257932016&comboTribunal=pr
10714,2016,2,75248,160000028087,2060620166160032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1197092016&comboTribunal=pr
10715,2016,2,78158,160000021208,1882920166160082,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1113722016&comboTribunal=pr
10716,2016,2,77577,160000032257,1868320166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247922016&comboTribunal=pr
10717,2016,2,77917,160000026842,1369220166160030,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1182312016&comboTribunal=pr
10718,2016,2,76872,160000036614,2117520166160081,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1330412016&comboTribunal=pr
10719,2016,2,77577,160000032266,1755420166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247812016&comboTribunal=pr
10720,2016,2,74128,160000005184,1787220166160150,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=915542016&comboTribunal=pr
10721,2016,2,76473,160000018729,1952720166160080,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1082512016&comboTribunal=pr
10722,2016,2,75035,160000024909,552120166160103,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1160062016&comboTribunal=pr
10723,2016,2,75698,160000006527,1967320166160092,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=934282016&comboTribunal=pr
10724,2016,2,74357,160000010586,1943520166160050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=986082016&comboTribunal=pr
10725,2016,2,75612,160000005023,1612920166160120,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=913472016&comboTribunal=pr
10726,2016,2,77151,160000018798,1669420166160138,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1083502016&comboTribunal=pr
10727,2016,2,76171,160000020289,1374520166160073,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1102122016&comboTribunal=pr
10728,2016,2,74683,160000015642,2548620166160121,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1046102016&comboTribunal=pr
10729,2016,2,75124,160000019316,2006520166160107,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1090192016&comboTribunal=pr
10730,2016,2,74357,160000016590,2350220166160050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1057282016&comboTribunal=pr
10731,2016,2,79871,160000008247,899820166160166,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=957112016&comboTribunal=pr
10732,2016,2,75299,160000012421,1916920166160086,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1007952016&comboTribunal=pr
10733,2016,2,76236,160000033728,1672020166160093,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1265482016&comboTribunal=pr
10734,2016,2,77933,160000017490,1682220166160055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1067712016&comboTribunal=pr
10735,2016,2,78433,160000029219,3597420166160085,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1212222016&comboTribunal=pr
10736,2016,2,74349,160000024225,1061820166160140,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1151022016&comboTribunal=pr
10737,2016,2,75140,160000021108,2466720166160038,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1112452016&comboTribunal=pr
10738,2016,36285,75850,160000037879,271920176160006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=365202017&comboTribunal=pr
10739,2016,2,75078,160000023001,2408420166160127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1134512016&comboTribunal=pr
10740,2016,2,79758,160000026340,2598620166160096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1176692016&comboTribunal=pr
10741,2016,2,74306,160000029676,2358820166160183,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1218122016&comboTribunal=pr
10742,2016,2,75299,160000028485,2453520166160086,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1202362016&comboTribunal=pr
10743,2016,2,75850,160000024564,3107620166160006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1155872016&comboTribunal=pr
10744,2016,2,74071,160000028412,3825320166160171,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1201282016&comboTribunal=pr
10745,2016,2,74071,160000014478,4162820166160171,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1032272016&comboTribunal=pr
10746,2016,2,77330,160000014699,719120166160032,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1034892016&comboTribunal=pr
10747,2016,2,74276,160000035909,1568720166160061,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1228912016&comboTribunal=pr
10748,2016,2,75175,160000026096,1860820166160099,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1173992016&comboTribunal=pr
10749,2016,2,77577,160000032265,1816120166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247872016&comboTribunal=pr
10750,2016,2,77577,160000032267,1910820166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247972016&comboTribunal=pr
10751,2016,2,77577,160000032271,1841620166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247902016&comboTribunal=pr
10752,2016,2,76333,160000036051,2004120166160018,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1294952016&comboTribunal=pr
10753,2016,2,75523,160000005895,1584620166160194,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=925322016&comboTribunal=pr
10754,2016,2,74497,160000015774,761020166160131,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1047492016&comboTribunal=pr
10755,2016,2,79898,160000012086,1388920166160118,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1003712016&comboTribunal=pr
10756,2016,2,74322,160000037479,6569820166160144,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1763692016&comboTribunal=pr
10757,2016,2,75159,160000016810,1628920166160095,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1059592016&comboTribunal=pr
10758,2016,2,75957,160000021546,2207920166160067,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1117382016&comboTribunal=pr
10759,2016,2,79537,160000030145,1554320166160113,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1223592016&comboTribunal=pr
10760,2016,2,79758,160000026339,2580420166160096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1176682016&comboTribunal=pr
10761,2016,2,76678,160000037444,4345120166160041,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1737372016&comboTribunal=pr
10762,2016,2,79677,160000030323,3014220166160127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1225892016&comboTribunal=pr
10763,2016,2,74497,160000021230,1229620166160131,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1113842016&comboTribunal=pr
10764,2016,2,74578,160000023148,1695020166160170,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1136312016&comboTribunal=pr
10765,2016,2,78255,160000021362,771720166160059,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1115232016&comboTribunal=pr
10766,2016,2,77658,160000028878,2425220166160160,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1207692016&comboTribunal=pr
10767,2016,2,74276,160000035391,1464320166160061,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1173702016&comboTribunal=pr
10768,2016,2,79138,160000018444,1353820166160053,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1078802016&comboTribunal=pr
10769,2016,2,75663,160000034316,921620166160146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1112302016&comboTribunal=pr
10770,2016,2,78590,160000026962,816820166160022,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1183832016&comboTribunal=pr
10771,2016,2,76732,160000026175,1841920166160170,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1174862016&comboTribunal=pr
10772,2016,2,78999,160000037580,2557720166160119,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1929732016&comboTribunal=pr
10773,2016,2,79898,160000037649,3492820166160118,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1960232016&comboTribunal=pr
10774,2016,2,74071,160000032967,3850820166160171,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1256282016&comboTribunal=pr
10775,2016,2,74357,160000020503,2004220166160050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1104802016&comboTribunal=pr
10776,2016,2,75663,160000034206,489420166160146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=947752016&comboTribunal=pr
10777,2016,2,77577,160000032254,1763920166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247822016&comboTribunal=pr
10778,2016,2,77577,160000032262,1772420166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247832016&comboTribunal=pr
10779,2016,2,74020,160000024988,1912320166160166,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1160842016&comboTribunal=pr
10780,2016,2,77577,160000032268,1824620166160074,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1247882016&comboTribunal=pr
10781,2016,2,74985,160000003041,709120166160134,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=879382016&comboTribunal=pr
10782,2016,2,74624,160000003270,1032320166160121,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=884802016&comboTribunal=pr
10783,2016,2,74837,160000028284,2580520166160031,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1199782016&comboTribunal=pr
10784,2016,2,76392,160000008543,1278020166160079,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=961002016&comboTribunal=pr
10785,2016,2,75256,160000037691,4651920166160026,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1969392016&comboTribunal=pr
10786,2016,2,74071,160000033988,5652420166160171,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1272212016&comboTribunal=pr
10787,2016,2,75663,160000034313,852420166160146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1112232016&comboTribunal=pr
10788,2016,2,74950,160000012384,1692720166160016,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1007282016&comboTribunal=pr
10789,2016,2,75078,160000023004,2390220166160127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1134502016&comboTribunal=pr
10790,2016,2,74756,160000020814,1444020166160169,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1108902016&comboTribunal=pr
10791,2016,2,76678,160000031847,3946920166160041,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1242792016&comboTribunal=pr
10792,2016,2,75078,160000022997,2477620166160127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1134582016&comboTribunal=pr
10793,2016,2,78417,160000012904,1186920166160063,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1013752016&comboTribunal=pr
10794,2016,2,78590,160000026042,1041420166160022,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1173112016&comboTribunal=pr
10795,2016,2,75159,160000017290,1862020166160095,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1065522016&comboTribunal=pr
10796,2016,2,79537,160000023755,1086920166160113,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1143832016&comboTribunal=pr
10797,2016,2,74497,160000015766,813220166160131,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1047542016&comboTribunal=pr
10798,2016,2,78255,160000021749,1196620166160059,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1119952016&comboTribunal=pr
10799,2016,2,74217,160000024400,1609520166160006,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1153492016&comboTribunal=pr
10800,2016,2,79154,160000029166,2715520166160111,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1211272016&comboTribunal=pr
10801,2016,2,79677,160000030337,2997220166160127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1225872016&comboTribunal=pr
10802,2016,2,74055,160000030981,5677520166160144,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1233342016&comboTribunal=pr
10803,2016,2,75035,160000024921,474420166160103,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1159982016&comboTribunal=pr
10804,2016,2,77917,160000027932,1533120166160030,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1194932016&comboTribunal=pr
10805,2016,2,76732,160000026176,1833420166160170,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1174852016&comboTribunal=pr
10806,2016,2,79871,160000004292,682520166160166,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=900372016&comboTribunal=pr
10807,2016,2,76058,160000024722,3109420166160097,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1157992016&comboTribunal=pr
10808,2016,2,76678,160000031848,3920220166160041,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1242772016&comboTribunal=pr
10809,2016,2,74322,160000037452,6465420166160144,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1741472016&comboTribunal=pr
10810,2016,2,74276,160000035914,1577220166160061,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1228922016&comboTribunal=pr
10811,2016,2,74357,160000016607,2402420166160050,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1057332016&comboTribunal=pr
10812,2016,2,77879,160000014810,3210720166160071,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1036082016&comboTribunal=pr
10813,2016,2,58335,190000008176,2314120166190127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1346652016&comboTribunal=rj
10814,2016,2,58408,190000017564,1306320166190172,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1480812016&comboTribunal=rj
10815,2016,2,58289,190000011754,1360220166190130,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1401362016&comboTribunal=rj
10816,2016,2,59099,190000018220,1855320166190062,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1492682016&comboTribunal=rj
10817,2016,2,58009,190000020226,2626520166190255,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1515872016&comboTribunal=rj
10818,2016,2,58220,190000022589,1167320166190174,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1548092016&comboTribunal=rj
10819,2016,2,58556,190000020649,1744220166190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1520852016&comboTribunal=rj
10820,2016,2,58157,190000024719,2387320166190049,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1577502016&comboTribunal=rj
10821,2016,2,58432,190000025505,2978120166190107,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1587312016&comboTribunal=rj
10822,2016,2,58599,190000020880,1417820166190112,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1523472016&comboTribunal=rj
10823,2016,2,58556,190000020653,1796420166190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1520902016&comboTribunal=rj
10824,2016,2,59277,190000020463,1936920166190146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1518622016&comboTribunal=rj
10825,2016,2,58408,190000017580,1323320166190172,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1480832016&comboTribunal=rj
10826,2016,2,58424,190000026471,2573620166190225,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1676122016&comboTribunal=rj
10827,2016,2,58335,190000019036,7207820166190127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1502612016&comboTribunal=rj
10828,2016,2,59277,190000016421,1729320166190146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1465332016&comboTribunal=rj
10829,2016,2,58556,190000020661,1752720166190056,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1520862016&comboTribunal=rj
10830,2016,2,58777,190000013112,1802120166190227,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1418622016&comboTribunal=rj
10831,2016,2,59277,190000016263,1053120166190146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1463452016&comboTribunal=rj
10832,2016,2,58530,190000004183,1346320166190055,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1259502016&comboTribunal=rj
10833,2016,2,58297,190000026963,2499320166190052,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2026842016&comboTribunal=rj
10834,2016,2,58262,190000016916,1944620166190181,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1471402016&comboTribunal=rj
10835,2016,2,58424,190000025950,2478920166190225,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1592692016&comboTribunal=rj
10836,2016,96930,58130,190000027099,1242220186190096,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=426372018&comboTribunal=rj
10837,2016,2,58424,190000025955,2409720166190225,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1592622016&comboTribunal=rj
10838,2016,2,58360,190000025111,3113020166190151,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1582412016&comboTribunal=rj
10839,2016,2,58297,190000026961,2481120166190052,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=2026042016&comboTribunal=rj
10840,2016,2,58424,190000025951,2539620166190225,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1592752016&comboTribunal=rj
10841,2016,2,58335,190000009111,3319320166190127,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1362642016&comboTribunal=rj
10842,2016,2,59277,190000013541,602720166190146,http://inter03.tse.jus.br/sadpPush/ExibirDadosProcesso.do?nprot=1423472016&comboTribunal=rj
